id,show_id,title,content
05ed42011b,s171,押韻與理由,這部影集探討了說唱歌曲的世界和文化主題，如種族、暴力、警察、家庭和性，由來自東西海岸的嘻哈表演者進行討論。
45500a5011,s172,與我不同的同類,一對婚姻岌岌可危的富有夫妻誤交當地一名無家可歸的男子，他改變了他們的觀點，在這個鼓舞人心的真實故事中。
9fa2a6f3ea,s173,搖滾樂校園,音樂家杜威·芬恩得到一份四年級代課老師的工作，秘密地開始教導學生搖滾音樂的精髓。
c1a9619572,s174,泰勒奧克利的焦慮。,這位充滿啟發力的網路明星和LGBT倡導者，在他的國際「午夜派對」巡迴演出期間，分享了他生活和人際關係的親密見解。
cf7d247183,s175,太陽的淚眼,一名海軍海豹突擊隊員被派往一個饱受战争蹂躏的非洲叢林，救援一位醫生，後來他意識到自己也必須拯救醫生照顧的難民們。
1c13450663,s176,藍色海角,兩個漂流的孩子，在一座荒島上受困多年，成為青少年後墜入愛河，並試圖在這個孤島天堂中建立自己的生活。
f8b96ababe,s177,神童,一位口齒伶俐的洛杉磯社工，為了尋找一名被綁架的擁有神秘力量的西藏小孩，經歷了一連串的陷阱與恐怖。
6ffb6cc3c3,s178,納瓦隆要塞的大砲,在二戰期間，英國軍隊發動了一場攻擊，旨在摧毀守衛重要海峽的大型納粹火炮。
bff98529a1,s179,訪談,賽斯·羅根和詹姆斯·弗蘭科主演這部挑釁性的喜劇，講述兩名記者在安排一次與金正恩的訪談後被中情局招募的故事。
0c3d5e250b,s180,神經學教授,在被取笑肥胖後，一位善良又聰明的教授服用了一種革命性的藥物，不僅改變了他的外表，也改變了其他方面。
26a23dba03,s181,神經大教授II：古炳家族,在準備結婚的時候，謝爾曼·克拉普為他的大日子做準備。但他邪惡的分身巴迪·洛夫威脅要毀掉他的婚禮和聲譽。
bad6155aa3,s182,轉折點：911事件與恐怖主義之戰,這部毫不畏懼的影集記錄了911恐怖襲擊事件，從基地組織在1980年代的根源到美國國內外的應對。
2debbbae75,s183,歡迎回家，羅斯科詹金斯,R.J.為了父母的50週年紀念而前往喬治亞州。但在炫耀他好萊塢的生活方式後，他必須檢視自己變成了什麼樣子。
63484b4872,s184,生死線上,一名扭曲但聰明的殺手折磨著一位老練的秘密特工，多年前他未能拯救總統約翰·F·甘迺迪。
63d8f5b08f,s185,點亮生活,在這個真人實境秀中，近藤麻理惠將她充滿喜悅的整理戰術帶給那些在工作和家庭生活間掙扎的人，同時也分享她自己的世界。
f3fbba1034,s186,未被揭露：犯罪與懲罰,他們是曲棍球界的壞孩子 ─ 一支被一名和黑幫有關係的男人買下的球隊，由他17歲的兒子管理，以暴力與球技同樣出色而聞名。
4db1b60cce,s187,老家查查查,一位大城市的牙醫在一個密不可分的海邊村莊開設了一家診所，這個村莊裡住著一位迷人的無所不能的多面手，他在各方面都和她截然不同。
34b2e2c244,s188,「慢活老公的巧思」,一位粗枝大葉但擅長家務的家庭主夫，在這些搞笑的真人短劇中精心照料家務事。
726796456b,s189,孤身巴黎2,一名笨拙的巴黎警察堅定地決心要抓到一位屢次逃避他的大盜，甚至當他們是地球上最後兩個男人時。
dd940472e3,s190,麵包理髮店,在這個充滿美食的小鎮裡，Bread是一位糕餅大師，擅長為顧客做出改頭換面的裝飾，讓他們心情大為改變。
7b0f0122ae,s191,天馬魯斯,八年前，一名年輕男子被陷害犯下謀殺案，一位新興的律師重新打開了這個案件，展開了一個艱鉅的任務，尋找真正的罪犯。
54e0ef6d73,s192,風河徑,美國魚類和野生動物管理局的追踪員協助一名新手聯邦調查局特工調查在偏遠的懷俄明保留地上發生的一名少女的謀殺案。
2887b2f189,s193,C小隊,三個身無分文的朋友假裝成黑幫搶錢，但他們的計畫意外地讓他們虛假的公司變得很有名。
57e364a513,s194,擄兵者,一名年輕的士兵被指派捕捉逃兵，揭露了每位士兵在強制兵役期間所遭受的痛苦現實。
bcdcac5b83,s195,七宗罪,一位千萬富翁假裝自己死亡，並強迫他的親戚在他的豪宅裡同住一年，以查看誰配得上繼承他的財富。
028694fd83,s196,EMI: 要借錢就得還款,一家銀行聘請了一名神秘又古怪的討債人員，來向四名無法還貸的借款人追討款項。
d343bb5c6f,s197,他就是那個人,一位專精於改造的網紅打賭說她能將一個不受歡迎的同學變成舞會國王，在這部改編自青少年經典電影《美麗校花》的故事中。
f000a07c0c,s198,我心中的阿洛,阿洛和他與眾不同的朋友們開始了一個全新的旅程，他們決定重建一個破舊的紐約市社區，讓它成為他們自己的地方。
78dc4d2428,s199,大亨：老大歸來,艾妮歐拉·薩拉米重啟了新生活，並將目光投向不同的權力位置，她以復仇、遺憾和無情作為動力。
4e28f4510a,s200,戀人未滿,星級運動員羅漢迷戀上一位美麗的藝術學生。但當他最好的朋友西姆蘭遇到危機時，他放下一切去幫助她。
1504e8e87a,s201,克里希納小屋,當另一個女人介入一對命懸情人之間時，真愛將受到考驗。這部驚悚片將為你揭開一對年輕戀人之間的真愛故事。
06463f202c,s202,藏愛情迷思,一名學生試圖從老師家裡偷考卷，意外導致老師受重傷。一連串的謀殺可能是教授的報復行動。
657d8d1457,s203,靠！這才叫過癮,多年的朋友Rahul和Karan前往孟買，意在實現他們的夢想，但兩人突然遭遇了厄運。
9915d3e670,s204,靠! 我們真是酷3,當一位不太可能的色情演員愛上了業界外的一位女性時，他讓他的演員朋友假扮成一個傳統家庭，以取悅她的父親。
e3f932f917,s205,驚呆了，我們真是太酷了,一位有抱負的演員和一位掙扎的DJ組成搭檔，追求他們愛的女孩和一顆理應屬於他們過度性衝動的狗的鑽石。
71d4ab41b7,s206,酷凱...我不說謊,一位律師的生活和事業被打亂了，因為他兒子的願望神奇地讓他無法說謊。
b4d25ff4fe,s207,愛情、性與背叛,這部挑釁的劇集探討了現代社會窺視的本質如何影響印度北部三對不尋常的情侶。
981343694c,s208,伊斯坦布爾任務：勇敢之後是勝利,一位電視記者冒著風險接受來自爭議性伊斯坦布爾電視台的工作機會，進行職業生涯上的重大轉變。
920a76181c,s209,孟買往事,孟買最高的黑幫老大以榮譽和同情心統治著地下世界，但他渴望權力的門徒將會撼動有組織犯罪的世界。
633c612f44,s210,孟買任性時代,這部動盪的續集《孟買往事》延續了黑幫首領蘇海卜·汗的傳奇故事，他不斷地奮力爭取更多的控制權。
4a63941034,s211,芭妮雅 MMS,一對夫妻計劃在孟買市外的一所房子度過情趣週末，卻發現房子裡安裝了監視攝影機，並且被邪惡實體佔據。
180964f7c8,s212,娜琪尼 MMS 2,震驚持續發生，Ragini 的影片在網路上爆紅，一個低俗導演決定在原本的房子製作一部關於這事件的電影。
8be96ac429,s213,叛亂,第一次世界大戰爆發時，都柏林的三個女性及其家人在暴力的復活節起義中選擇了對抗英國統治的立場。
40a3cd5d82,s214,時光列車,深入了解日本頂尖男偶像團體的美麗世界，這個揭露真相的紀錄片系列將帶你一窺日本頭號製作人總出品的Johnnys公司。
a09626dd17,s215,SAS：黑天鵝的崛起,一名特種部隊成員與女友從倫敦前往巴黎，當武裝無情的僱傭兵控制了他們的火車時，他立即採取行動。
f7600fe0ed,s216,槍戰洛肯瓦拉,根據真實故事改編，這部動作片描述了一起在20世紀90年代初震驚全國的事件。在印度孟買，臭名昭著的黑幫Maya與資深警官Khan及超過200名警察展開長達六小時的激烈槍戰。
df214bb65e,s217,城市裡的小事情,三名在孟买蓋茨頓賺錢的小混混偷了火車上的一個包裹，發現裡面裝滿了武器，意識到自己的生命可能受到威脅。
d19a32d667,s218,不法之徒,在逃離家鄉尋求電影明星生涯後，一個鄉村女孩崛起成為知名的性感象徵。
66e5bb3179,s219,冠軍之城高中,在一個喬治亞小鎮上，足球是主宰一切的，贏球至上。一支高中足球隊在爭奪冠軍頭銜的同時，面對愛情、對手和現實生活的挑戰。
3b57f8aea8,s220,以德因斯絕境,在「艾登斯•神璽號」上，一個寂寞的男孩擁有控制重力的能力，展開冒險尋找傳說中的太空女神-母親。
c38e9748d9,s221,家庭重聚,麥凱倫一家從西雅圖搬到喬治亞州的小鎮，南方的生活方式和傳統的祖父母挑戰了他們的大城市生活方式。
132d5a575b,s222,鮑勃羅斯：快樂意外、背叛與貪婪,鮑勃·羅斯作為世界上最著名的藝術指導，為數百萬人帶來了快樂。但是他的商業帝國之爭為他快樂的畫作投下陰影。
139165c003,s223,點擊誘餌,當家庭男子尼克·布魯爾被綁架，涉及一個帶有不祥網絡線索的犯罪時，他最親近的人競相揭露是誰幕後操控，以及為什麼。
0f0956918b,s224,約翰神父：一位靈性治療師的罪行,迷信的媒體明星喬阿短片·德·法利亞在獲得國際名聲之前，倖存者、檢察官和媒體揭露了他可怕的虐待行為。
7068177e36,s225,汽車旅館改造,在項目失利和疫情流行的背景下，從摯友變成生意夥伴的兩人將他們的設計魔力帶到一家破舊的汽車旅館，將其改造成一個熱門的度假勝地。
9dddae1044,s226,張開你的眼睛,在一場悲慘的意外後，一名失憶的青少年試著在記憶障礙中心重建自己的生活，但對於她不尋常的治療方式感到懷疑。
435b7367b3,s227,死後備忘錄：斯卡恩斯鎮無人死亡,她從死亡中歸來，並且對血液有了新的渴望。與此同時，她家的殯儀館急需更多生意。嗯，如果…
c0697f9b77,s228,真愛至上,一位新興的黑人畫家嘗試闖入競爭激烈的藝術世界，同時平衡與一位野心勃勃的法律學生意外的浪漫關係。
99e7e9553d,s229,十一月人,一名前 CIA 特工從退休中重出江湖，保護一位重要的證人，但很快他發現，舊朋友可能是最危險的敵人。
61a3e7fc90,s230,舊時的風情,一名記者造訪她在維拉克魯斯的出生地，準備報導當地部落文化的故事，卻意外被當地居民綁架，因為他們相信她被惡魔附身。
0c240563ee,s231,急流勇闖,在這部紀錄片中，一名皮划艇者踏上了征程，成為第一個划過源自西藏神聖凱拉莎山的四大河流的人。
fae4d4a42e,s232,水人,為了拯救垂危的母親，11歲的講槍手離家出走，尋找傳聞中擁有欺騙死神力量的神秘人物。
8eff93d9be,s233,命運之輪,派特·賽傑克和凡娜·懷特主持了電視上最受歡迎、歷史最悠久的遊戲節目之一，參賽者可以旋轉輪盤贏得獎品並猜解謎語。
4ea6898e02,s234,數我在內,這部紀錄片聚焦一些搖滾樂界最偉大的鼓手，他們共同展開一段啟發人心的節奏之旅，探討人類連結的力量。
8f7b4ba8d9,s235,阿奇阿奇,加入可愛的小貓Oggy和他的一群貓友，在明亮多彩的貓咪世界中一起玩耍。他們總是忙碌著度過愉快的時光，展開精彩的冒險！
431a1875f6,s236,未講述：凱特琳·詹納,凱特琳·詹納(Caitlyn Jenner) 不可思議的奧運光芒啟發了人們。但她更具挑戰性的追尋真我之路更顯得更有意義。
a73cbc6600,s237,波密卡,在一個茂盛的廢棄地點，一系列超自然事件引起了一群計劃重新開發該地的人的恐慌，但這些怪異事件也許並不像他們想像的那樣非人為。
e85393c8ec,s238,布米卡,在一個郁郁蔥蔥的廢棄地產上發生的超自然現象讓一群熱切希望重新開發該地點的人感到驚慌，但這些怪異事件可能並非像他們想象的那樣超凡脫俗。
b65a0cbd6f,s239,波米卡,在一個茂盛的廢棄地產發生的超自然現象讓一群渴望重新開發該地的人感到驚慌，但這些怪異的事件可能並非他們所認為的超自然。
d525b6fdff,s240,暴風雨,在一個蒼翠而被遺棄的地點，一連串的超自然現象引起了一群計劃重新開發這個地點的人們的警示，但這些詭異的事件可能並非像他們想像的那樣超乎尋常。
17a2287839,s241,獵魔士：狼之夢,從貧窮中逃脫，成為獵魔人的維瑟米爾為了金錢和榮耀而殺死怪物，但當新的威脅出現時，他必須面對過去的惡魔。
0e214232d2,s242,失蹤飛機,當一架飛機神秘地在起飛幾年後降落時，機上的人們回到了一個已經在他們不在的情況下發展的世界，面對著奇異而新的現實。
e0204c07f8,s243,喜劇極限聯盟,透過諷刺的小品、俏皮的辯論和尖酸刻薄的嘲諷，印度最機智的16位娛樂界人士分成隊伍競爭，爭取成為最終喜劇冠軍。
5e6051a0ff,s244,一切都會好起來,一對分居的夫妻為了孩子的利益而同住，這部諷刺性的劇情喜劇探討了在當今世界中做一個好父母和配偶意味著什麼。
b622804482,s245,槍聲,在一場抗議活動中爆發衝突後，法醫和記者展開尋找隱藏真相的旅程。
02f3eadc37,s246,韓國冷麵狂想曲,清新爽口的冷麵是韓國夏天最涼爽的主食。從它的烹飪方式到受到喜愛的歷史之旅展開了。
10c1222bc3,s247,熱戀中的男人,當他遇見一位負債累累、照顧生病父親的女人時，一位心地善良的債務收集員決定努力贏得她的愛。
9b80dcb4b6,s248,甜心女孩,他失去了一生的摯愛，都歸咎於一家製藥公司的貪婪。現在他的女兒沒有母親，而他也沒有了公道。暫時而言。
